concat latlng,Latitude,Longitude
-26.6579315 153.0705738,-26.6579315,153.0705738
-26.6579387 153.0759514,-26.6579387,153.0759514
-26.657963 153.0918586,-26.657963,153.0918586
-26.6579979 153.0818676,-26.6579979,153.0818676
-26.6582761 153.1024457,-26.6582761,153.1024457
-26.6584421 153.0865927,-26.6584421,153.0865927
-26.6585092 153.0970265,-26.6585092,153.0970265
-26.6585223 153.0984554,-26.6585223,153.0984554
-26.6585793 153.093921,-26.6585793,153.093921
-26.6585876 152.9683028,-26.6585876,152.9683028
-26.658605 152.9659395,-26.658605,152.9659395
-26.6586293 153.0935374,-26.6586293,153.0935374
-26.6586573 152.9653935,-26.6586573,152.9653935
-26.6586604 153.0380192,-26.6586604,153.0380192
-26.658738 153.09376,-26.658738,153.09376
-26.6588175 152.9657614,-26.6588175,152.9657614
-26.6588961 153.1031462,-26.6588961,153.1031462
-26.6589894 153.0983313,-26.6589894,153.0983313
-26.6589973 153.0639036,-26.6589973,153.0639036
-26.6590517 153.0731499,-26.6590517,153.0731499
-26.6590803 153.0935801,-26.6590803,153.0935801
-26.6590803 153.0935801,-26.6590803,153.0935801
-26.6591307 153.0814765,-26.6591307,153.0814765
-26.6591802 153.0942086,-26.6591802,153.0942086
-26.6591857 153.1023117,-26.6591857,153.1023117
-26.6592073 153.0810165,-26.6592073,153.0810165
-26.6592126 153.0343964,-26.6592126,153.0343964
-26.6592908 153.0985557,-26.6592908,153.0985557
-26.6593217 153.0949562,-26.6593217,153.0949562
-26.6593581 153.0971012,-26.6593581,153.0971012
-26.6593961 153.1034924,-26.6593961,153.1034924
-26.6594045 153.0989703,-26.6594045,153.0989703
-26.6594507 152.9655315,-26.6594507,152.9655315
-26.6595115 153.0992349,-26.6595115,153.0992349
-26.6596315 153.0727589,-26.6596315,153.0727589
-26.6596413 152.9635544,-26.6596413,152.9635544
-26.6596647 153.0421593,-26.6596647,153.0421593
-26.6596647 153.0421593,-26.6596647,153.0421593
-26.6596754 153.0345803,-26.6596754,153.0345803
-26.6596873 153.0986874,-26.6596873,153.0986874
-26.6596889 153.0968655,-26.6596889,153.0968655
-26.6597001 153.0354312,-26.6597001,153.0354312
-26.6597617 153.079433,-26.6597617,153.079433
-26.6597716 152.9658533,-26.6597716,152.9658533
-26.6597797 153.0526108,-26.6597797,153.0526108
-26.6598545 153.0472156,-26.6598545,153.0472156
-26.6598629 153.0515249,-26.6598629,153.0515249
-26.659865 153.0729659,-26.659865,153.0729659
-26.6598901 152.9653935,-26.6598901,152.9653935
-26.6598927 153.1005428,-26.6598927,153.1005428
-26.6599014 153.1013023,-26.6599014,153.1013023
-26.6599522 153.094082,-26.6599522,153.094082
-26.6600215 153.058204,-26.6600215,153.058204
-26.6600255 153.0820056,-26.6600255,153.0820056
-26.6600791 153.1008813,-26.6600791,153.1008813
-26.6601303 153.0985563,-26.6601303,153.0985563
-26.6602197 152.966589,-26.6602197,152.966589
-26.6602535 153.051638,-26.6602535,153.051638
-26.6602597 153.0609136,-26.6602597,153.0609136
-26.6602876 153.0576591,-26.6602876,153.0576591
-26.6602918 153.0990969,-26.6602918,153.0990969
-26.6603092 153.0730579,-26.6603092,153.0730579
-26.6604599 153.0997056,-26.6604599,153.0997056
-26.6604718 153.0515218,-26.6604718,153.0515218
-26.6604776 153.0400767,-26.6604776,153.0400767
-26.6605212 152.9649067,-26.6605212,152.9649067
-26.6605411 153.037156,-26.6605411,153.037156
-26.6605819 153.0569249,-26.6605819,153.0569249
-26.6606394 153.03389,-26.6606394,153.03389
-26.6606643 152.9658533,-26.6606643,152.9658533
-26.660691 153.0513191,-26.660691,153.0513191
-26.6607215 153.0993269,-26.6607215,153.0993269
-26.6607726 153.099787,-26.6607726,153.099787
-26.6608752 153.1021025,-26.6608752,153.1021025
-26.6609198 153.0802344,-26.6609198,153.0802344
-26.660935 153.0570267,-26.660935,153.0570267
-26.6609727 152.9642441,-26.6609727,152.9642441
-26.6610206 153.092994,-26.6610206,153.092994
-26.6610263 153.0349483,-26.6610263,153.0349483
-26.6610381 153.0801884,-26.6610381,153.0801884
-26.6610811 153.0794999,-26.6610811,153.0794999
-26.6610811 153.0794999,-26.6610811,153.0794999
-26.6611505 153.0768646,-26.6611505,153.0768646
-26.6611766 153.094036,-26.6611766,153.094036
-26.6612588 153.0512079,-26.6612588,153.0512079
-26.6613057 153.1014663,-26.6613057,153.1014663
-26.6613179 153.0943121,-26.6613179,153.0943121
-26.6613605 152.9636463,-26.6613605,152.9636463
-26.6614361 153.0583376,-26.6614361,153.0583376
-26.6614617 153.0823736,-26.6614617,153.0823736
-26.6614672 153.0339824,-26.6614672,153.0339824
-26.6615127 153.0795921,-26.6615127,153.0795921
-26.6615178 153.093622,-26.6615178,153.093622
-26.6615408 153.0521738,-26.6615408,153.0521738
-26.6615577 153.1017909,-26.6615577,153.1017909
-26.6616072 153.093852,-26.6616072,153.093852
-26.6616612 153.094013,-26.6616612,153.094013
-26.6616655 153.0257429,-26.6616655,153.0257429
-26.661716 153.0519898,-26.661716,153.0519898
-26.6618009 153.0578316,-26.6618009,153.0578316
-26.661813 153.0925638,-26.661813,153.0925638
-26.661819 153.0583376,-26.661819,153.0583376
-26.6618416 153.0348793,-26.6618416,153.0348793
-26.6620647 152.9642513,-26.6620647,152.9642513
-26.6621434 153.1021334,-26.6621434,153.1021334
-26.6621729 153.0424455,-26.6621729,153.0424455
-26.6621853 153.0365367,-26.6621853,153.0365367
-26.6622744 153.0351593,-26.6622744,153.0351593
-26.6622744 153.0351593,-26.6622744,153.0351593
-26.6622744 153.0351593,-26.6622744,153.0351593
-26.6622744 153.0351593,-26.6622744,153.0351593
-26.6622744 153.0351593,-26.6622744,153.0351593
-26.6622841 153.1038089,-26.6622841,153.1038089
-26.6623748 153.0369721,-26.6623748,153.0369721
-26.6624369 153.0973026,-26.6624369,153.0973026
-26.6626897 153.1031456,-26.6626897,153.1031456
-26.6627446 153.0792523,-26.6627446,153.0792523
-26.6628006 153.0402016,-26.6628006,153.0402016
-26.6628167 153.0930009,-26.6628167,153.0930009
-26.6628236 153.0367513,-26.6628236,153.0367513
-26.6628236 153.0367513,-26.6628236,153.0367513
-26.6628607 153.0812005,-26.6628607,153.0812005
-26.6628609 152.9611816,-26.6628609,152.9611816
-26.6629188 153.0333845,-26.6629188,153.0333845
-26.663001 153.0365627,-26.663001,153.0365627
-26.6631174 153.0518748,-26.6631174,153.0518748
-26.6631417 153.050242,-26.6631417,153.050242
-26.6632605 153.0797308,-26.6632605,153.0797308
-26.6632865 153.0417531,-26.6632865,153.0417531
-26.6632867 153.0464472,-26.6632867,153.0464472
-26.6633766 153.0533943,-26.6633766,153.0533943
-26.6634197 153.0433891,-26.6634197,153.0433891
-26.6634455 153.0606836,-26.6634455,153.0606836
-26.6635313 153.044357,-26.6635313,153.044357
-26.6635332 153.0725427,-26.6635332,153.0725427
-26.6635363 153.0600856,-26.6635363,153.0600856
-26.6636138 153.0454652,-26.6636138,153.0454652
-26.6637301 153.0858748,-26.6637301,153.0858748
-26.6638515 153.0448373,-26.6638515,153.0448373
-26.6638997 153.0604076,-26.6638997,153.0604076
-26.6639369 153.0461942,-26.6639369,153.0461942
-26.6639397 153.0857348,-26.6639397,153.0857348
-26.6640792 153.0442853,-26.6640792,153.0442853
-26.6641025 153.0969809,-26.6641025,153.0969809
-26.6641844 153.0597176,-26.6641844,153.0597176
-26.664302 153.0309928,-26.664302,153.0309928
-26.6643048 153.0824426,-26.6643048,153.0824426
-26.6644006 153.041951,-26.6644006,153.041951
-26.6645683 153.029797,-26.6645683,153.029797
-26.6645701 153.0571369,-26.6645701,153.0571369
-26.6645924 153.1020414,-26.6645924,153.1020414
-26.6646069 153.0965859,-26.6646069,153.0965859
-26.6646288 153.0957383,-26.6646288,153.0957383
-26.6647138 153.0310251,-26.6647138,153.0310251
-26.6647203 153.0955411,-26.6647203,153.0955411
-26.6647403 153.0967045,-26.6647403,153.0967045
-26.6648318 153.0826353,-26.6648318,153.0826353
-26.6648976 153.029962,-26.6648976,153.029962
-26.6649019 153.0928439,-26.6649019,153.0928439
-26.6649292 153.0967965,-26.6649292,153.0967965
-26.6649323 153.0868261,-26.6649323,153.0868261
-26.6652415 153.0966585,-26.6652415,153.0966585
-26.6655156 153.0930442,-26.6655156,153.0930442
-26.6656896 153.0923798,-26.6656896,153.0923798
-26.6657207 153.0878827,-26.6657207,153.0878827
-26.6657355 152.9645698,-26.6657355,152.9645698
-26.6657866 153.0652836,-26.6657866,153.0652836
-26.6659266 153.0513114,-26.6659266,153.0513114
-26.6660295 153.0323726,-26.6660295,153.0323726
-26.6660456 153.0854559,-26.6660456,153.0854559
-26.6661187 153.0531398,-26.6661187,153.0531398
-26.6661635 153.0291484,-26.6661635,153.0291484
-26.6662123 153.0957843,-26.6662123,153.0957843
-26.6663558 153.0954968,-26.6663558,153.0954968
-26.6663798 153.0610976,-26.6663798,153.0610976
-26.6663841 153.0613276,-26.6663841,153.0613276
-26.6664518 153.0953932,-26.6664518,153.0953932
-26.6664521 153.0297357,-26.6664521,153.0297357
-26.6664586 153.0562677,-26.6664586,153.0562677
-26.6664738 153.0870337,-26.6664738,153.0870337
-26.6664828 153.0952322,-26.6664828,153.0952322
-26.6665999 153.0565437,-26.6665999,153.0565437
-26.6666505 153.0292681,-26.6666505,153.0292681
-26.6667091 153.0533238,-26.6667091,153.0533238
-26.6668147 153.0290731,-26.6668147,153.0290731
-26.6668553 152.9676465,-26.6668553,152.9676465
-26.6668996 153.0611436,-26.6668996,153.0611436
-26.6669013 153.0874051,-26.6669013,153.0874051
-26.666972 152.9775584,-26.666972,152.9775584
-26.6673469 152.975369,-26.6673469,152.975369
-26.6673469 152.975369,-26.6673469,152.975369
-26.6673896 153.0315865,-26.6673896,153.0315865
-26.6674028 153.0984988,-26.6674028,153.0984988
-26.6674348 153.0414669,-26.6674348,153.0414669
-26.6674353 153.028793,-26.6674353,153.028793
-26.6676665 153.0423765,-26.6676665,153.0423765
-26.6677143 153.0918465,-26.6677143,153.0918465
-26.667822 153.0273236,-26.667822,153.0273236
-26.6678466 153.0451363,-26.6678466,153.0451363
-26.667916 153.0938751,-26.667916,153.0938751
-26.6680313 153.0267615,-26.6680313,153.0267615
-26.6680379 153.0540809,-26.6680379,153.0540809
-26.6680444 153.0309928,-26.6680444,153.0309928
-26.6680693 153.0283022,-26.6680693,153.0283022
-26.6681727 153.0542437,-26.6681727,153.0542437
-26.6681925 153.0280723,-26.6681925,153.0280723
-26.6682021 153.0535538,-26.6682021,153.0535538
-26.6682301 153.0264855,-26.6682301,153.0264855
-26.668295 153.0423305,-26.668295,153.0423305
-26.6684918 153.0526798,-26.6684918,153.0526798
-26.6686106 153.025893,-26.6686106,153.025893
-26.6686752 153.0257497,-26.6686752,153.0257497
-26.6686989 153.037639,-26.6686989,153.037639
-26.6687617 153.0268279,-26.6687617,153.0268279
-26.6690614 153.0352473,-26.6690614,153.0352473
-26.6690664 153.0350633,-26.6690664,153.0350633
-26.6691058 153.0267614,-26.6691058,153.0267614
-26.6691463 153.1065791,-26.6691463,153.1065791
-26.6692356 153.0323496,-26.6692356,153.0323496
-26.6694109 153.0268535,-26.6694109,153.0268535
-26.669529 153.0250368,-26.669529,153.0250368
-26.6696538 153.0288771,-26.6696538,153.0288771
-26.669745 153.0260946,-26.669745,153.0260946
-26.6697904 153.0532805,-26.6697904,153.0532805
-26.6698649 153.0904245,-26.6698649,153.0904245
-26.6699024 153.0267615,-26.6699024,153.0267615
-26.6700073 153.0260256,-26.6700073,153.0260256
-26.6700609 153.0266005,-26.6700609,153.0266005
-26.6700976 153.0873881,-26.6700976,153.0873881
-26.6701614 153.089584,-26.6701614,153.089584
-26.6701739 153.0882853,-26.6701739,153.0882853
-26.6702398 153.0270604,-26.6702398,153.0270604
-26.6702513 153.0910686,-26.6702513,153.0910686
-26.6703122 153.0259566,-26.6703122,153.0259566
-26.6705619 153.0248334,-26.6705619,153.0248334
-26.6706744 153.0872961,-26.6706744,153.0872961
-26.670714 153.0406095,-26.670714,153.0406095
-26.6707764 152.9674424,-26.6707764,152.9674424
-26.670782 153.0903784,-26.670782,153.0903784
-26.67087 153.0824144,-26.67087,153.0824144
-26.67087 153.0824144,-26.67087,153.0824144
-26.6709122 153.1083328,-26.6709122,153.1083328
-26.6710279 153.0943053,-26.6710279,153.0943053
-26.6712851 153.0398927,-26.6712851,153.0398927
-26.6713119 153.0944692,-26.6713119,153.0944692
-26.671337 153.0952662,-26.671337,153.0952662
-26.6713792 153.0895044,-26.6713792,153.0895044
-26.6715767 153.0900565,-26.6715767,153.0900565
-26.6716179 153.0600856,-26.6716179,153.0600856
-26.6717352 153.0912526,-26.6717352,153.0912526
-26.6717838 153.0966124,-26.6717838,153.0966124
-26.6717896 153.0898223,-26.6717896,153.0898223
-26.6718246 153.0606312,-26.6718246,153.0606312
-26.6718556 153.1009372,-26.6718556,153.1009372
-26.6719008 153.1019954,-26.6719008,153.1019954
-26.6719256 153.1063194,-26.6719256,153.1063194
-26.6719373 153.0857903,-26.6719373,153.0857903
-26.672053 153.1058249,-26.672053,153.1058249
-26.6720786 153.0953421,-26.6720786,153.0953421
-26.6721816 153.1102771,-26.6721816,153.1102771
-26.6722733 152.9911204,-26.6722733,152.9911204
-26.6722895 153.1021004,-26.6722895,153.1021004
-26.672315 153.1023059,-26.672315,153.1023059
-26.6723453 153.0847428,-26.6723453,153.0847428
-26.6724028 153.0365121,-26.6724028,153.0365121
-26.6724216 153.0415026,-26.6724216,153.0415026
-26.6724332 153.1026554,-26.6724332,153.1026554
-26.6724352 153.0905987,-26.6724352,153.0905987
-26.672459 153.0881814,-26.672459,153.0881814
-26.6725629 153.1020998,-26.6725629,153.1020998
-26.6725708 153.0916181,-26.6725708,153.0916181
-26.6726464 153.0990739,-26.6726464,153.0990739
-26.6727274 153.1113007,-26.6727274,153.1113007
-26.6727518 153.017282,-26.6727518,153.017282
-26.6727766 153.1109956,-26.6727766,153.1109956
-26.6728453 153.1116574,-26.6728453,153.1116574
-26.6730785 153.0998788,-26.6730785,153.0998788
-26.6732159 153.0930929,-26.6732159,153.0930929
-26.6732176 153.0876906,-26.6732176,153.0876906
-26.6732231 153.1122285,-26.6732231,153.1122285
-26.6733604 153.0609136,-26.6733604,153.0609136
-26.6733824 153.0971681,-26.6733824,153.0971681
-26.6733982 152.9734353,-26.6733982,152.9734353
-26.6734323 153.0996891,-26.6734323,153.0996891
-26.673489 153.1124166,-26.673489,153.1124166
-26.6736036 153.0926278,-26.6736036,153.0926278
-26.6738177 152.9732101,-26.6738177,152.9732101
-26.6739449 153.1124848,-26.6739449,153.1124848
-26.6740496 153.075358,-26.6740496,153.075358
-26.6740662 153.076019,-26.6740662,153.076019
-26.6740761 153.0041134,-26.6740761,153.0041134
-26.6741336 153.0771533,-26.6741336,153.0771533
-26.6741469 153.0919197,-26.6741469,153.0919197
-26.6741664 153.074783,-26.6741664,153.074783
-26.674169 153.0047704,-26.674169,153.0047704
-26.674173 153.0333284,-26.674173,153.0333284
-26.6743838 153.1129457,-26.6743838,153.1129457
-26.6744548 153.0335422,-26.6744548,153.0335422
-26.6744654 153.0160769,-26.6744654,153.0160769
-26.6744812 153.0353392,-26.6744812,153.0353392
-26.6748935 153.1133598,-26.6748935,153.1133598
-26.6749348 153.0451726,-26.6749348,153.0451726
-26.675955 153.1096303,-26.675955,153.1096303
-26.6759652 153.0772442,-26.6759652,153.0772442
-26.6760538 153.1108645,-26.6760538,153.1108645
-26.676089 153.1043879,-26.676089,153.1043879
-26.6763971 153.1118189,-26.6763971,153.1118189
-26.6764193 153.1116574,-26.6764193,153.1116574
-26.6764842 153.0942767,-26.6764842,153.0942767
-26.6765941 153.0782287,-26.6765941,153.0782287
-26.6769077 153.1132218,-26.6769077,153.1132218
-26.676946 153.1129917,-26.676946,153.1129917
-26.6769743 153.0558997,-26.6769743,153.0558997
-26.6769826 153.0581306,-26.6769826,153.0581306
-26.6769999 153.09584,-26.6769999,153.09584
-26.6772543 153.0581076,-26.6772543,153.0581076
-26.6773806 153.1038357,-26.6773806,153.1038357
-26.6773834 153.0784633,-26.6773834,153.0784633
-26.6773913 153.0674919,-26.6773913,153.0674919
-26.6774191 153.0672617,-26.6774191,153.0672617
-26.6774399 153.0958,-26.6774399,153.0958
-26.6775434 153.0788313,-26.6775434,153.0788313
-26.6775521 153.0792913,-26.6775521,153.0792913
-26.6775622 153.0775662,-26.6775622,153.0775662
-26.6775737 153.0790843,-26.6775737,153.0790843
-26.6776198 153.0797284,-26.6776198,153.0797284
-26.6777846 153.0780837,-26.6777846,153.0780837
-26.6778066 153.0783482,-26.6778066,153.0783482
-26.6778275 153.0785553,-26.6778275,153.0785553
-26.6778499 153.0779342,-26.6778499,153.0779342
-26.6778816 153.0787163,-26.6778816,153.0787163
-26.6779178 153.0944966,-26.6779178,153.0944966
-26.6779295 153.0672617,-26.6779295,153.0672617
-26.6779659 153.0791303,-26.6779659,153.0791303
-26.6780317 153.1091268,-26.6780317,153.1091268
-26.6781185 153.1082987,-26.6781185,153.1082987
-26.67823 153.1092649,-26.67823,153.1092649
-26.6782317 153.1084367,-26.6782317,153.1084367
-26.6783194 153.0658356,-26.6783194,153.0658356
-26.6784035 153.0802344,-26.6784035,153.0802344
-26.6784777 153.0810165,-26.6784777,153.0810165
-26.6785787 153.0800504,-26.6785787,153.0800504
-26.6785984 153.0657436,-26.6785984,153.0657436
-26.6787694 153.1193806,-26.6787694,153.1193806
-26.6788734 153.1183794,-26.6788734,153.1183794
-26.6789804 153.0558307,-26.6789804,153.0558307
-26.6789883 153.0553477,-26.6789883,153.0553477
-26.6790105 153.0547267,-26.6790105,153.0547267
-26.6791064 153.0546232,-26.6791064,153.0546232
-26.6791158 153.1173534,-26.6791158,153.1173534
-26.679149 153.0809705,-26.679149,153.0809705
-26.6792122 153.0541517,-26.6792122,153.0541517
-26.6793918 153.1166431,-26.6793918,153.1166431
-26.6794434 153.110001,-26.6794434,153.110001
-26.6794545 153.1138199,-26.6794545,153.1138199
-26.6794799 153.0521278,-26.6794799,153.0521278
-26.6795 153.09413,-26.6795,153.09413
-26.679516 153.0593956,-26.679516,153.0593956
-26.6795775 153.0501039,-26.6795775,153.0501039
-26.679605 153.0537838,-26.679605,153.0537838
-26.6796265 153.0887453,-26.6796265,153.0887453
-26.6796299 153.0803034,-26.6796299,153.0803034
-26.6796719 153.0532778,-26.6796719,153.0532778
-26.6797855 153.0949978,-26.6797855,153.0949978
-26.6798022 153.0908616,-26.6798022,153.0908616
-26.679816 153.0469991,-26.679816,153.0469991
-26.6798846 153.0532778,-26.6798846,153.0532778
-26.6799208 153.1100471,-26.6799208,153.1100471
-26.6799287 153.0538068,-26.6799287,153.0538068
-26.6799485 153.0906527,-26.6799485,153.0906527
-26.6799745 153.0593496,-26.6799745,153.0593496
-26.6799934 153.1172018,-26.6799934,153.1172018
-26.6800265 153.0652376,-26.6800265,153.0652376
-26.68007 153.0540827,-26.68007,153.0540827
-26.6800812 153.074898,-26.6800812,153.074898
-26.6801115 153.0765081,-26.6801115,153.0765081
-26.6802254 153.0497359,-26.6802254,153.0497359
-26.6802514 153.0803264,-26.6802514,153.0803264
-26.6802896 153.074668,-26.6802896,153.074668
-26.6803143 153.0886763,-26.6803143,153.0886763
-26.6804378 153.0546347,-26.6804378,153.0546347
